    1  1.1637374162673952 1 3 2 4 21 1 1 4 2 3 2 2 3 32 22 12 5 4 4 3 42 5 5 3 4 1 2 2 1 1 2000
    2  .48108544945716862 1 4 4 2 21 2 1 3 3 3 2 3 3 41 43 21 4 3 3 3 11 2 2 3 5 2 2 2 1 1 2000
    3  .82103407382965092 1 6 2 4 12 2 1 3 3 3 3 3 4 33 22 11 3 3 3 3 52 1 3 2 3 2 2 2 2 1 2000
    4   .6815026402473452 1 5 2 3 21 2 1 2 399 3 3 4 22 23 11 2 3 4 4 41 1 1 3 3 1 1 1 1 1 1010
    5  .75988918542861942 1 6 2 4 21 1 1 3 299 2 1 4 11 33 11 2 2 3 3 31 1 4 2 3 1 2 2 1 1 1010
    6 1.64606213569641112 1 1 2 1 21 2 1 2 3 3 4 2 4 33 24 12 3 3 4 4 31 3 3 3 4 1 2 2 1 1 1000
    7 1.05399572849273682 1 6 2 3 21 3 1 1 3 4 4 4 4 32 23 11 1 3 4 4 31 3 3 3 3 1 1 2 2 2 3000
    8   .5935891866683962 1 6 1 3 12 1 1 3 3 2 2 3 4 32 23 12 2 3 5 3 11 2 3 2 2 2 1 2 2 3 2000
    9 1.33356094360351562 1 6 2 3 21 2 1 2 3 3 1 3 4 12 32 11 3 5 5 5 31 2 4 4 5 6 1 2 2 2 2000
   10 .06286564469337463297 2 2 2 11 1 1 1 1 1 1 1 4 22 22 11 1 4 4 4 11 1 1 1 1 6 1 1 1 1 1100
   11 .391495823860168462 1 6 2 3 21 2 1 3 3 3 2 2 4 12 22 11 3 4 4 4 22 1 3 2 4 1 1 2 1 2 1000
   12 1.04043138027191162 1 1 2 4 21 2 1 4 1 3 1 2 4 12 23 41 4 4 5 5 41 1 1 3 3 2 1 1 2 2 2000
   13  .59549635648727422 1 5 2 3 21 2 1 2 3 3 1 3 4 32 23 11 2 3 4 3 31 1 3 3 3 1 1 3 2 1 2000
   14 1.02537322044372562 1 5 1 4 21 2 1 4 2 4 4 2 4 21 22 11 2 4 4 3 42 2 2 4 4 1 1 2 2 1 2000
   15  1.4044903516769412 1 4 2 3 21 2 1 1 1 3 3 3 4 12 32 22 2 5 5 5 41 3 3 3 3 5 1 2 1 1 1000
   16  1.6917984485626222 1 6 2 4 22 2 1 2 2 2 2 2 3 22 24 11 2 3 3 3 11 1 2 1 3 6 1 2 1 1 1000
   17  .78179395198822022 1 5 4 2 21 2 1 2 3 3 4 2 4 11 22 11 1 4 5 3 41 3 5 2 3 1 1 3 2 2 2000
   18 1.00323665142059332 1 5 2 3 11 2 1 2 1 2 4 3 4 42 34 12 3 5 5 4 11 4 4 297 1 3 4 1 1 2100
   19  .59803116321563722 1 6 1 2 12 2 1 2 3 3 4 3 4 14 22 11 1 3 4 3 41 2 2 3 4 1 1 1 1 1 1000
   20  .81246584653854372 2 5 2 3 21 2 3 1 4 3 2 3 4 31 33 11 1 3 5 4 31 2 3 3 5 6 2 2 1 1 2000
   21  2.2206656932830812 2 6 1 3 21 4 1 1 1 3 1 4 4 11 22 13 2 4 4 4 41 3 3 2 4 1 1 4 2 2 2000
   22 1.37476933002471922 1 5 1 3 21 1 1 4 1 3 1 2 4 13 21 14 4 4 4 2 31 1 4 2 4 6 1 1 1 1 1000
   23 1.65223073959350592 1 3 2 3 21 2 2 2 1 3 4 2 4 22 23 11 2 3 4 3 31 2 3 2 3 1 1 2 1 1 2000
   24 .403145521879196172 1 6 1 3 21 2 1 2 2 3 3 397 32 22 11 2 3 5 3 31 1 3 3 4 1 1 2 1 1 1100
   25   .5579810142517092 1 1 2 3 21 1 1 3 2 3 3 3 3 33 23 21 3 3 3 3 11 1 2 1 3 6 2 2 1 1 1000
   26  .57067769765853882 1 6 1 3 21 2 1 2 2 3 4 2 4 21 32 11 4 3 3 4 41 2 4 1 3 1 1 2 2 2 2000
   27  .94919103384017942 1 6 3 2 21 3 1 3 4 4 2 4 4 22 23 11 3 5 5 3 41 2 2 3 3 1 1 2 3 497100
   28  .94978582859039312 1 5 2 2 21 3 1 2 3 3 2 3 4 22 22 11 2 3 5 3 11 1 3 2 3 1 2 3 2 1 2000
   29 1.07346761226654052 1 4 1 3 22 2 1 3 2 4 1 3 4 23 23 11 3 3 4 3 42 2 3 2 4 2 2 2 1 1 1000
   30  2.3258831501007082 1 4 2 3 21 2 1 3 1 3 2 2 3 22 23 11 3 3 5 3 21 1 3 2 2 6 1 2 2 2 3000
   31 2.25915002822875982 1 3 2 2 21 2 1 2 2 2 1 2 4 31 32 11 2 4 4 4 31 2 2 3 1 1 2 3 2 2 3000
   32 1.84570884704589842 1 6 2 2 21 2 1 2 3 3 1 2 4 21 33 11 4 2 4 3 41 1 2 3 3 1 2 2 1 1 1000
   33   .5931014418601992 1 5 1 4 21 2 1 4 1 2 1 3 3 12 23 11 5 2 4 2 21 1 1 2 3 1 2 1 1 2 1000
   34 1.66937172412872312 2 6 1 4 21 3 1 4 3 3 4 4 4 11 22 11 3 4 3 5 22 3 3 3 4 1 1 1 1 1 1000
   35  .81435197591781622 1 5 4 2 21 3 1 2 3 3 3 3 4 32 22 21 2 3 5 4 32 2 2 3 3 1 1 2 3 3 4000
   36  .84084355831146242 1 6 2 4 21 1 1 3 299 2 1 4 11 33 11 2 2 3 3 31 1 4 2 3 1 2 2 1 1 1010
   37  1.6462017297744752 1 5 1 3 21 2 1 4 2 3 3 3 4 11 43 11 3 2 2 3 21 1 2 2 4 1 1 2 1 1 1000
   38 3.38095855712890622 1 6 1 3 21 2 1 2 3 4 2 3 4 22 22 11 2 5 5 4 31 2 2 3 4 6 1 2 2 3 2000
   39 1.73198938369750982 1 2 2 4 21 1 1 2 3 4 1 2 4 11 34 12 2 3 3 3 22 2 2 3 4 2 1 2 3 3 3000
   40 .230312407016754152 1 4 2 3 21 2 1 2 3 4 4 3 4 11 33 11 5 4 3 4 11 1 1 2 3 1 2 3 1 1 1000
   41  .84665095806121832 2 6 1 4 21 3 1 3 3 4 3 3 4 11 24 11 3 4 2 3 42 3 2 3 4 1 1 2 1 1 2000
   42  .50371694564819342 1 6 2 2971 2 1 3 2 3 2 4 4 33 23 12 2 3 4 4 41 4 3 4 4 6 1 1 2 3 4100
   43  3.8301131725311282 1 6 1 3 21 4 1 4 4 4 1 4 4 22 22 11 4 5 5 5 41 4 4 2 4 6 1 1 2 1 2000
   44 .488433241844177252 1 4 2 3 11 1 2 2 2 2 3 2 4 33 24 12 4 3 3 5 41 2 3 2 5 6 2 2 1 1 1000
   45   .9444410204887392 1 4 2 3 12 2 1 2 2 2 4 2 4 32 23 11 2 2 3 2 31 1 1 4 3 2999999 2 1031
   46  .91418790817260742 1 3 1 4 21 2 1 2 2 3 4 3 4 21 34 12 2 4 4 4 21 2 5 2 5 6 1 2 1 1 3000
   47  .94154685735702512 1 5 2 3 21 1 1 1 3 1 2 2 4 32 23 11 1 1 5 5 41 4 4 3 4 6 1 2 3 3 4000
